,tags,Allen_electronegativity_A,E_vacum_level_A,gap_dir_A,HSE_CBM_A,HSE_VBM_A,lattice_a_A,lattice_b_A,lattice_c_A,lattice_alpha_A,lattice_beta_A,lattice_gamma_A,Allen_electronegativity_B,E_vacum_level_B,gap_dir_B,HSE_CBM_B,HSE_VBM_B,lattice_a_B,lattice_b_B,lattice_c_B,lattice_alpha_B,lattice_beta_B,lattice_gamma_B,Type,Ecc,Evv,Ecv,Etotal,Allen_elec_diff,Ecc_Ecv_diff,Type_Allen_010,Type_Allen_010_diff_06,A-CBM,A-VBM,B-CBM,B-VBM,A-band gap,B-band gap,Low X(H2),Low X(O2)
2838,SnO2-2dm-5126/AuBr-2dm-4576,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.245673035,2.161,FALSE,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90,90,91.07484666,Type-II_B,2.3655000000000004,3.5858999999999996,0.5955999999999992,6.546999999999999,1.1092503120000003,1.7699000000000011,Z-scheme_B,Z-scheme_B,,,,,,,,
2839,SnO2-2dm-5126/VCl2-2dm-3622,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.580497711,2.143,FALSE,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90,90,120.0000044,Type-II_B,3.1043000000000003,3.2143999999999995,0.9670999999999994,7.285799999999999,0.7744256360000001,2.137200000000001,Z-scheme_B,Z-scheme_B,,,,,,,,
2840,SnO2-2dm-5126/CuTe2Cl-2dm-4859,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.344125054,2.198,FALSE,-4.0744,-5.8081,5.062996,8.046545,22.718205,90,90,90,Type-II_B,1.3778000000000006,3.8255999999999997,0.3558999999999992,5.5592999999999995,1.0107982930000001,1.0219000000000014,Z-scheme_B,Z-scheme_B,,,,,,,,
2841,SnO2-2dm-5126/Ge(BiTe2)2-2dm-3740,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.026292194,4.645,FALSE,-4.198,-5.6093,4.350099,4.350099906,31.059379,90,90,59.99999928,Type-II_B,1.2542,4.024399999999999,0.1570999999999998,5.435699999999999,1.3286311530000003,1.0971000000000002,Z-scheme_B,Z-scheme_B,,,,,,,,
2846,SnO2-2dm-5126/GeI2-2dm-3455,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.11217965,2.576,FALSE,-3.5736,-6.4057,4.254018,4.254017432,23.515878,90,90,120.0000044,Type-II_B,1.8786000000000005,3.227999999999999,0.9535,6.060099999999999,1.2427436970000003,0.9251000000000005,Z-scheme_B,Z-scheme_B,,,,,,,,
2848,SnO2-2dm-5126/MnI2-2dm-3728,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.174099874,2.701,FALSE,-3.2073,-6.4739,4.126205,4.126204446,23.320309,90,90,119.9999964,Type-II_B,2.2449000000000003,3.159799999999999,1.0217,6.426399999999999,1.1808234730000002,1.2232000000000003,Z-scheme_B,Z-scheme_B,,,,,,,,
2850,SnO2-2dm-5126/GaSe-2dm-3530,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.325840722,2.697,FALSE,-3.5923,-6.395,3.796432,3.796431519,24.817544,90,90,120.0000042,Type-II_B,1.8599000000000006,3.2386999999999997,0.9427999999999992,6.041399999999999,1.029082625,0.9171000000000014,Z-scheme_B,Z-scheme_B,,,,,,,,
2852,SnO2-2dm-5126/InSe-2dm-3756,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.238376122,2.038,FALSE,-3.459,-6.0608,4.080876,5.948440618,23.241441,90,90,69.93898404,Type-II_B,1.9932000000000003,3.572899999999999,0.6086,6.1747,1.1165472250000001,1.3846000000000003,Z-scheme_B,Z-scheme_B,,,,,,,,
2854,SnO2-2dm-5126/GaTe-2dm-3099,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.161103034,3.021,FALSE,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90,90,120.0000034,Type-II_B,1.8358000000000003,3.8577999999999992,0.32369999999999965,6.017299999999999,1.1938203130000002,1.5121000000000007,Z-scheme_B,Z-scheme_B,,,,,,,,
2857,SnO2-2dm-5126/Cu2WS4-2dm-4517,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.303892619,2.057,FALSE,-3.8723,-6.3821,5.406426,5.406426,22.609187,90,90,90,Type-II_B,1.5799000000000003,3.251599999999999,0.9299,5.761399999999999,1.0510307280000002,0.6500000000000004,Z-scheme_B,Z-scheme_B,,,,,,,,
2864,SnO2-2dm-5126/CuI-2dm-3638,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.25494064,2.588,TRUE,-2.1967,-5.5721,3.992729,3.992729,23.396832,90,90,90,Type-II_B,3.2555000000000005,4.061599999999999,0.11989999999999945,7.436999999999999,1.0999827070000001,3.135600000000001,Z-scheme_B,Z-scheme_B,,,,,,,,
2866,SnO2-2dm-5126/SnO-2dm-3088,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,3.083944728,2.79,FALSE,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90,90,98.56789069,Type-II_B,2.6715000000000004,3.897199999999999,0.2843,6.853,0.2709786190000001,2.3872000000000004,Z-scheme_B,Z-scheme_B,,,,,,,,
2868,SnO2-2dm-5126/Cu2WSe4-2dm-3107,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.221085527,1.954,FALSE,-3.7767,-5.803,5.533556,5.533556,22.837891,90,90,90,Type-II_B,1.6755000000000004,3.8306999999999993,0.35079999999999956,5.856999999999999,1.13383782,1.3247000000000009,Z-scheme_B,Z-scheme_B,,,,,,,,
2873,SnO2-2dm-5126/VI2-2dm-3251,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.173133607,2.612,FALSE,-2.551,-6.1333,4.089094,4.089029766,23.144466,90,90,60.00051416,Type-II_B,2.9012000000000002,3.500399999999999,0.6810999999999998,7.082699999999999,1.1817897400000001,2.2201000000000004,Z-scheme_B,Z-scheme_B,,,,,,,,
2875,SnO2-2dm-5126/GaS-2dm-4063,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.433783624,2.954,FALSE,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90,90,60.00001572,Type-II_B,2.0051000000000005,2.8325999999999993,1.3488999999999995,6.186599999999999,0.921139723,0.6562,Z-scheme_B,Z-scheme_B,,,,,,,,
2877,SnO2-2dm-5126/GeS2-2dm-3352,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.281027444,2.282,FALSE,-3.8523,-6.2918,3.487645,3.487645,22.855457,90,90,90,Type-II_B,1.5999000000000003,3.341899999999999,0.8395999999999999,5.7814,1.0738959030000004,0.7603000000000004,Z-scheme_B,Z-scheme_B,,,,,,,,
9224,Bi2Se3-2dm-4453/GaGeTe-2dm-4155,2.308254936,3.465,FALSE,-5.0144,-6.4708,4.151019,4.151020198,27.040325,90,90,60.00000158,1.84584305,3.708,TRUE,-3.881,-5.3546,4.098304,4.09830454,28.289136,90,90,60.00000436,Type-II_B,1.1334000000000004,1.1162,0.3401999999999994,2.5898,0.46241188599999994,0.7932,Z-scheme_B,Z-scheme_B,-5.22569,-6.725441,-4.818592,-5.649889,1.499751,0.831297,-0.339,1.055
2884,SnO2-2dm-5126/TaI2O-2dm-3609,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.537340221,2.642,FALSE,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90,90,Type-II_B,1.5792000000000002,3.940899999999999,0.2405999999999997,5.760699999999999,0.8175831260000002,1.3386000000000005,Z-scheme_B,Z-scheme_B,,,,,,,,
2888,SnO2-2dm-5126/Cu2SO4-2dm-3586,3.354923347,2.522,FALSE,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,2.957806259,1.44,FALSE,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90,90,112.6376277,Type-II_B,2.9114000000000004,3.3263999999999996,0.8550999999999993,7.092899999999999,0.39711708800000034,2.056300000000001,Z-scheme_B,Z-scheme_B,,,,,,,,
2904,PtSe2-2dm-3287/AuClO2-2dm-3945,2.106503102,2.487,FALSE,-4.2329,-6.1601,3.721333,3.721332825,22.613389,90,90,119.9999927,2.848545305,1.873,FALSE,-5.5614,-7.5309,3.884086,7.280273,22.803907,90,90,90,Type-II_A,1.3285,1.3708,0.5987,3.298,-0.742042203,0.7298,Z-scheme_A,Z-scheme_A,,,,,,,,
2919,PtSe2-2dm-3287/WF5-2dm-4702,2.106503102,2.487,FALSE,-4.2329,-6.1601,3.721333,3.721332825,22.613389,90,90,119.9999927,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,Type-II_A,1.4416000000000002,1.3089000000000004,0.4855999999999998,3.2361000000000004,-1.812998174,0.9560000000000004,Z-scheme_A,Z-scheme_A,,,,,,,,
2932,PtSe2-2dm-3287/AuO2F-2dm-4797,2.106503102,2.487,FALSE,-4.2329,-6.1601,3.721333,3.721332825,22.613389,90,90,119.9999927,3.174905366,1.66,FALSE,-5.7171,-7.9989,3.831025,6.947884,22.082157,90,90,90,Type-II_A,1.4842000000000004,1.8388,0.4429999999999996,3.766,-1.068402264,1.0412000000000008,Z-scheme_A,Z-scheme_A,,,,,,,,
3017,PtSe2-2dm-3287/TiNCl-2dm-3655,2.106503102,2.487,FALSE,-4.2329,-6.1601,3.721333,3.721332825,22.613389,90,90,119.9999927,2.663997204,2.944,TRUE,-5.5874,-7.1332,3.256114,3.945636,25.224666,90,90,90,Type-II_A,1.3544999999999998,0.9731000000000005,0.5727000000000002,2.9003000000000005,-0.557494102,0.7817999999999996,Z-scheme_A,Z-scheme_A,,,,,,,,
3023,PtSe2-2dm-3287/V2CoO6-2dm-3124,2.106503102,2.487,FALSE,-4.2329,-6.1601,3.721333,3.721332825,22.613389,90,90,119.9999927,3.06586768,1.664,FALSE,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,Type-II_A,1.8738000000000001,2.5205,0.0534,4.4477,-0.959364578,1.8204000000000002,Z-scheme_A,Z-scheme_A,,,,,,,,
3030,Li2WS4-2dm-5501/MoN2-2dm-4068,2.355701565,1.579,FALSE,-4.1116,-7.2963,5.983973,5.983973,22.481056,90,90,90,2.564861932,2.169,TRUE,-6.8279,-7.4793,3.604282,5.525302993,22.496499,90,90,70.96405323,Type-II_A,2.7162999999999995,0.18300000000000072,0.4683999999999999,3.3677,-0.209160367,2.2478999999999996,Z-scheme_A,Z-scheme_A,,,,,,,,
3055,Li2WS4-2dm-5501/TiMn2O6-2dm-4397,2.355701565,1.579,FALSE,-4.1116,-7.2963,5.983973,5.983973,22.481056,90,90,90,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,Type-II_A,2.1346999999999996,2.290400000000001,1.0499999999999998,5.4751,-0.725669483,1.0846999999999998,Z-scheme_A,Z-scheme_A,,,,,,,,
3095,Li2WS4-2dm-5501/CrO2-2dm-5091,2.355701565,1.579,FALSE,-4.1116,-7.2963,5.983973,5.983973,22.481056,90,90,90,3.071350867,2.308,FALSE,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90,90,60.0419876,Type-II_A,3.0645,1.6070000000000002,0.12019999999999964,4.7917,-0.715649302,2.9443,Z-scheme_A,Z-scheme_A,,,,,,,,
3154,Li2WS4-2dm-5501/CuClO2-2dm-5076,2.355701565,1.579,FALSE,-4.1116,-7.2963,5.983973,5.983973,22.481056,90,90,90,2.927859221,1.785,TRUE,-6.271,-7.9935,3.589639,6.904116,22.721063,90,90,90,Type-II_A,2.1593999999999998,0.6972000000000005,1.0252999999999997,3.8819,-0.572157656,1.1341,Z-scheme_A,Z-scheme_A,,,,,,,,
3156,Li2WS4-2dm-5501/V2CoO6-2dm-3124,2.355701565,1.579,FALSE,-4.1116,-7.2963,5.983973,5.983973,22.481056,90,90,90,3.06586768,1.664,FALSE,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,Type-II_A,1.9950999999999999,1.3843000000000005,1.1895999999999995,4.569,-0.710166115,0.8055000000000003,Z-scheme_A,Z-scheme_A,,,,,,,,
3161,Te2W-2dm-3050/Sb2TeSe2-2dm-3937,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.230129228,3.86,FALSE,-4.6657,-5.8709,4.117986,4.117985577,27.164394,90,90,59.9999966,Type-II_A,1.3566000000000003,0.9131999999999998,0.2919999999999998,2.5618,-0.296778267,1.0646000000000004,Z-scheme_A,Z-scheme_A,,,,,,,,
3165,Te2W-2dm-3050/Sn(PS3)2-2dm-5267,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.496801214,2.698,FALSE,-4.7198,-7.1359,6.060796,6.060795737,23.37358,90,90,59.99999857,Type-II_A,1.4107000000000003,2.1782000000000004,0.23789999999999978,3.8268000000000004,-0.563450253,1.1728000000000005,Z-scheme_A,Z-scheme_A,,,,,,,,
3182,Te2W-2dm-3050/AgBrO4-2dm-4961,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,3.097636677,1.463,FALSE,-4.7591,-8.0725,4.924892,4.924892,21.851947,90,90,90,Type-II_A,1.4500000000000002,3.1148,0.1985999999999999,4.7634,-1.164285716,1.2514000000000003,Z-scheme_A,Z-scheme_A,,,,,,,,
3183,Te2W-2dm-3050/AgCl-2dm-5106,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.391668832,2.569,FALSE,-4.4787,-6.7738,3.690734,3.764571,23.133334,90,90,90,Type-II_A,1.1696,1.8160999999999996,0.4790000000000001,3.4646999999999997,-0.458317871,0.6905999999999999,Z-scheme_A,Z-scheme_A,,,,,,,,
3193,Te2W-2dm-3050/Bi2Te2S-2dm-4461,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.222796212,3.336,FALSE,-4.6796,-5.4512,4.251572,4.251741,26.487177,90,90,90,Type-II_A,1.3704999999999998,0.49350000000000005,0.27810000000000024,2.1421,-0.289445251,1.0923999999999996,Z-scheme_A,Z-scheme_A,,,,,,,,
3198,Te2W-2dm-3050/BiIO-2dm-3710,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.77269196,3.812,FALSE,-4.6628,-6.9529,4.012014,4.012014,26.221992,90,90,90,Type-II_A,1.3537,1.9951999999999996,0.29490000000000016,3.6437999999999997,-0.839340999,1.0587999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
3200,Te2W-2dm-3050/CuSe2Br-2dm-4942,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.400343043,1.792,FALSE,-4.6723,-6.3575,4.908693,7.754917,23.08857,90,90,90,Type-II_A,1.3632,1.3998,0.2854000000000001,3.0484,-0.466992082,1.0777999999999999,Z-scheme_A,Z-scheme_A,,,,,,,,
3205,Te2W-2dm-3050/SbBrO-2dm-4701,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.90102591,3.626,FALSE,-4.9306,-7.4855,3.817251,3.817251,25.596943,90,90,90,Type-II_A,1.6215000000000002,2.5278,0.027099999999999902,4.1764,-0.967674949,1.5944000000000003,Z-scheme_A,Z-scheme_A,,,,,,,,
3206,Te2W-2dm-3050/Bi2TeSe2-2dm-4503,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.244189767,3.637,FALSE,-4.7558,-6.4206,4.23207,4.232069387,27.475999,90,90,60.00001084,Type-II_A,1.4466999999999999,1.4629000000000003,0.2019000000000002,3.1115000000000004,-0.310838806,1.2447999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
3208,Te2W-2dm-3050/Bi2Te2Se-2dm-4819,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.183128935,3.721,FALSE,-4.4877,-5.8598,4.304155,4.304156487,27.387606,90,90,60.00000374,Type-II_A,1.1786000000000003,0.9020999999999999,0.46999999999999975,2.5507,-0.249777974,0.7086000000000006,Z-scheme_A,Z-scheme_A,,,,,,,,
3216,Te2W-2dm-3050/Bi2Te2S-2dm-3473,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.225222601,3.798,FALSE,-4.4736,-5.9164,4.265416,4.265416835,27.069458,90,90,59.99999096,Type-II_A,1.1645000000000003,0.9587000000000003,0.48409999999999975,2.6073000000000004,-0.29187164,0.6804000000000006,Z-scheme_A,Z-scheme_A,,,,,,,,
3217,Te2W-2dm-3050/BiBrO-2dm-3406,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.908780877,3.357,FALSE,-4.7152,-8.0556,3.929191,3.929191,25.731456,90,90,90,Type-II_A,1.4061000000000003,3.0979,0.24249999999999972,4.7465,-0.975429916,1.1636000000000006,Z-scheme_A,Z-scheme_A,,,,,,,,
3218,Te2W-2dm-3050/CrCl3-2dm-3836,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.641773738,2.221,FALSE,-4.5455,-8.512,5.99089,5.991349925,22.676999,90,90,119.9974607,Type-II_A,1.2363999999999997,3.5543000000000005,0.41220000000000034,5.2029000000000005,-0.708422777,0.8241999999999994,Z-scheme_A,Z-scheme_A,,,,,,,,
3219,Te2W-2dm-3050/InClO-2dm-3585,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,3.046770888,3.102,FALSE,-4.6574,-8.7124,3.560343,4.125779,25.6635,90,90,90,Type-II_A,1.3483,3.7547000000000006,0.3003,5.403300000000001,-1.113419927,1.048,Z-scheme_A,Z-scheme_A,,,,,,,,
3221,Te2W-2dm-3050/CrBr3-2dm-3768,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.485779505,2.094,FALSE,-4.5442,-7.5648,6.359725,6.359709672,22.871559,90,90,120.0000655,Type-II_A,1.2351,2.6071,0.4135,4.2557,-0.552428544,0.8216000000000001,Z-scheme_A,Z-scheme_A,,,,,,,,
3225,Te2W-2dm-3050/InBrO-2dm-3667,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.958982969,3.052,FALSE,-4.4898,-8.0557,3.663681,4.099551,25.978651,90,90,90,Type-II_A,1.1806999999999999,3.098,0.4679000000000002,4.7466,-1.025632008,0.7127999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
3226,Te2W-2dm-3050/CuSe2Cl-2dm-4225,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.446860134,1.775,FALSE,-4.6957,-6.4044,4.911456,7.666946,22.779884,90,90,90,Type-II_A,1.3866000000000005,1.4466999999999999,0.26199999999999957,3.0953,-0.513509173,1.124600000000001,Z-scheme_A,Z-scheme_A,,,,,,,,
3235,Te2W-2dm-3050/LiCuO2-2dm-4683,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,3.069075982,1.292,FALSE,-4.4811,-7.1514,2.67287,5.352604378,17.291106,83.97126687,90,90,Type-II_A,1.1719999999999997,2.1936999999999998,0.47660000000000036,3.8423,-1.135725021,0.6953999999999994,Z-scheme_A,Z-scheme_A,,,,,,,,
3241,Te2W-2dm-3050/RhCl3-2dm-3458,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.496633356,2.292,FALSE,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,Type-II_A,1.1905999999999999,2.9016,0.4580000000000002,4.5502,-0.563282395,0.7325999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
9198,Bi2Se3-2dm-4453/GaTe-2dm-3099,2.308254936,3.465,FALSE,-5.0144,-6.4708,4.151019,4.151020198,27.040325,90,90,60.00000158,2.161103034,3.021,FALSE,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90,90,120.0000034,Type-II_B,1.3980000000000001,0.6948999999999996,0.7614999999999998,2.8543999999999996,0.14715190200000006,0.6365000000000003,Z-scheme_B,Z-scheme_B,-5.208688,-6.777455,-3.993818,-5.915615,1.568767,1.921797,0.476,1.107
3243,Te2W-2dm-3050/HfSe2-2dm-4424,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.199626883,2.322,FALSE,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,Type-II_A,1.5172999999999996,1.1784,0.13130000000000042,2.827,-0.266275922,1.3859999999999992,Z-scheme_A,Z-scheme_A,,,,,,,,
3244,Te2W-2dm-3050/HfTeSe4-2dm-4723,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.276049764,2.42,FALSE,-4.4662,-6.0393,3.852288,6.821241,23.212728,90,90,90,Type-II_A,1.1570999999999998,1.0816,0.49150000000000027,2.7302,-0.342698803,0.6655999999999995,Z-scheme_A,Z-scheme_A,,,,,,,,
3252,Te2W-2dm-3050/HfS3-2dm-3809,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.411436747,3.487,FALSE,-4.5957,-6.5819,3.58914,5.104483,25.891587,90,90,90,Type-II_A,1.2866,1.6242,0.3620000000000001,3.2728,-0.478085786,0.9245999999999999,Z-scheme_A,Z-scheme_A,,,,,,,,
3257,Te2W-2dm-3050/GaSe-2dm-3781,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.337975058,2.321,TRUE,-4.468,-5.3805,3.923342,3.923341273,25.282452,90,90,120.0000061,Type-II_A,1.1589,0.4227999999999996,0.4897,2.0713999999999997,-0.404624097,0.6692,Z-scheme_A,Z-scheme_A,,,,,,,,
3264,Te2W-2dm-3050/SbClO-2dm-4179,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.98255712,3.669,FALSE,-4.7814,-7.6944,3.765332,3.765332,25.241912,90,90,90,Type-II_A,1.4722999999999997,2.7367,0.17630000000000035,4.3853,-1.049206159,1.2959999999999994,Z-scheme_A,Z-scheme_A,,,,,,,,
3269,Te2W-2dm-3050/BiClO-2dm-3678,1.933350961,3.716,TRUE,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,2.990042804,3.376,FALSE,-4.5282,-8.2578,3.881722,3.881722,25.299774,90,90,90,Type-II_A,1.2191,3.3000999999999996,0.4295,4.9487,-1.056691843,0.7896000000000001,Z-scheme_A,Z-scheme_A,,,,,,,,
3294,SnSe-2dm-4801/PtO2-2dm-4178,2.233621131,2.033,FALSE,-3.2352,-5.5272,3.895047,6.166192,21.993132,90,90,90,2.812333403,2.284,FALSE,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90,90,119.9999881,Type-II_A,1.8927000000000005,2.879500000000001,0.3992999999999993,5.171500000000001,-0.578712272,1.4934000000000012,Z-scheme_A,Z-scheme_A,,,,,,,,
3296,SnSe-2dm-4801/Sn(PS3)2-2dm-5267,2.233621131,2.033,FALSE,-3.2352,-5.5272,3.895047,6.166192,21.993132,90,90,90,2.496801214,2.698,FALSE,-4.7198,-7.1359,6.060796,6.060795737,23.37358,90,90,59.99999857,Type-II_A,1.4846000000000004,1.6087000000000007,0.8073999999999995,3.9007000000000005,-0.263180083,0.6772000000000009,Z-scheme_A,Z-scheme_A,,,,,,,,
3313,SnSe-2dm-4801/AgBrO4-2dm-4961,2.233621131,2.033,FALSE,-3.2352,-5.5272,3.895047,6.166192,21.993132,90,90,90,3.097636677,1.463,FALSE,-4.7591,-8.0725,4.924892,4.924892,21.851947,90,90,90,Type-II_A,1.5239000000000003,2.5453,0.7680999999999996,4.8373,-0.864015546,0.7558000000000007,Z-scheme_A,Z-scheme_A,,,,,,,,
3334,SnSe-2dm-4801/Br-2dm-5522,2.233621131,2.033,FALSE,-3.2352,-5.5272,3.895047,6.166192,21.993132,90,90,90,2.68516788,1.195,FALSE,-5.0471,-7.4831,4.181034,8.699793,19.861582,90,90,90,Type-II_A,1.8119000000000005,1.9559000000000006,0.4800999999999993,4.2479000000000005,-0.451546749,1.3318000000000012,Z-scheme_A,Z-scheme_A,,,,,,,,
3336,SnSe-2dm-4801/SbBrO-2dm-4701,2.233621131,2.033,FALSE,-3.2352,-5.5272,3.895047,6.166192,21.993132,90,90,90,2.90102591,3.626,FALSE,-4.9306,-7.4855,3.817251,3.817251,25.596943,90,90,90,Type-II_A,1.6954000000000002,1.9583000000000004,0.5965999999999996,4.2503,-0.667404779,1.0988000000000007,Z-scheme_A,Z-scheme_A,,,,,,,,
3348,SnSe-2dm-4801/BiBrO-2dm-3406,2.233621131,2.033,FALSE,-3.2352,-5.5272,3.895047,6.166192,21.993132,90,90,90,2.908780877,3.357,FALSE,-4.7152,-8.0556,3.929191,3.929191,25.731456,90,90,90,Type-II_A,1.4800000000000004,2.5284000000000004,0.8119999999999994,4.8204,-0.675159746,0.668,Z-scheme_A,Z-scheme_A,,,,,,,,
7904,BiIO-2dm-3710/CuI-2dm-3638,2.77269196,3.812,FALSE,-4.6628,-6.9529,4.012014,4.012014,26.221992,90,90,90,2.25494064,2.588,TRUE,-2.1967,-5.5721,3.992729,3.992729,23.396832,90,90,90,Type-II_B,2.4661,1.3807999999999998,0.9093,4.7562,0.5177513199999999,1.5568,Z-scheme_B,Z-scheme_B,-5.041471,-7.269874,-2.596452,-6.040844,2.228403,3.444392,1.844,1.62
3357,SnSe-2dm-4801/CuSe2Cl-2dm-4225,2.233621131,2.033,FALSE,-3.2352,-5.5272,3.895047,6.166192,21.993132,90,90,90,2.446860134,1.775,FALSE,-4.6957,-6.4044,4.911456,7.666946,22.779884,90,90,90,Type-II_A,1.4605000000000006,0.8772000000000002,0.8314999999999992,3.1692,-0.213239003,0.6290000000000013,Z-scheme_A,Z-scheme_A,,,,,,,,
3373,SnSe-2dm-4801/HfS2-2dm-3834,2.233621131,2.033,FALSE,-3.2352,-5.5272,3.895047,6.166192,21.993132,90,90,90,2.349473434,2.466,FALSE,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,Type-II_A,1.7001,1.5015,0.5918999999999999,3.7935,-0.115852303,1.1082,Z-scheme_A,Z-scheme_A,,,,,,,,
