Unnamed: 0,Allen_electronegativity_A,E_vacum_level_A,HSE_CBM_A,HSE_VBM_A,lattice_a_A,lattice_b_A,lattice_c_A,lattice_alpha_A,lattice_beta_A,lattice_gamma_A,Allen_electronegativity_B,E_vacum_level_B,HSE_CBM_B,HSE_VBM_B,lattice_a_B,lattice_b_B,lattice_c_B,lattice_alpha_B,lattice_beta_B,lattice_gamma_B
7952,2.248722003,1.607,-1.5932,-2.9143,4.531034,5.828534,24.856391,90.0,90.0,90.0,2.349290662,1.699,-2.6934,-5.8985,6.868421395,6.868421286,22.879151,90.0,90.0,112.1569886
3183,1.933350961,3.716,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90.0,90.0,120.0001612,2.391668832,2.569,-4.4787,-6.7738,3.690734,3.764571,23.133334,90.0,90.0,90.0
4887,2.848545305,1.873,-5.5614,-7.5309,3.884086,7.280273,22.803907,90.0,90.0,90.0,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90.0,90.0,119.9999962
9175,2.308254936,3.465,-5.0144,-6.4708,4.151019,4.151020198,27.040325,90.0,90.0,60.00000158,2.117657398,2.63,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90.0,90.0,92.7938274
6562,3.919501276,1.768,-5.6745,-7.469,3.670817,4.412889,23.822026,90.0,90.0,90.0,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90.0,90.0,60.00051416
2188,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90.0,90.0,60.00051416
956,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.210777757,1.771,-3.5758,-5.8068,3.603291,3.603291646,21.287882,90.0,90.0,59.99999675
6472,2.391668832,2.569,-4.4787,-6.7738,3.690734,3.764571,23.133334,90.0,90.0,90.0,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0
11071,2.486573761,2.518,-3.7767,-6.7691,4.06823,4.068230408,23.259981,90.0,90.0,60.00000332,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0
296,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90.0,90.0,120.0000093,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0
10680,2.580497711,2.143,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90.0,90.0,120.0000044,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0
4961,2.539946506,4.281,-2.8349,-5.3461,3.646636,3.646637007,31.887533,90.0,90.0,120.000009,2.641773738,2.221,-4.5455,-8.512,5.99089,5.991349925,22.676999,90.0,90.0,119.9974607
1021,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.161103034,3.021,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90.0,90.0,120.0000034
10164,2.536122635,2.173,-3.7088,-7.2785,6.092665794,6.092665625,22.53232,89.97743966,89.97743967,119.9797527,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128
8339,2.68516788,1.195,-5.0471,-7.4831,4.181034,8.699793,19.861582,90.0,90.0,90.0,2.25494064,2.588,-2.1967,-5.5721,3.992729,3.992729,23.396832,90.0,90.0,90.0
7560,3.121303775,1.448,-3.0838,-7.8699,4.804301,4.804301,21.726015,90.0,90.0,90.0,2.97629851,1.626,-1.2965,-3.7075,3.943326019,3.943326188,24.235133,90.0,90.0,57.15536399
10228,2.117657398,2.63,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90.0,90.0,92.7938274,3.069075982,1.292,-4.4811,-7.1514,2.67287,5.352604378,17.291106,83.97126687,90.0,90.0
10057,3.071350867,2.308,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90.0,90.0,60.0419876,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90.0,90.0,119.9967519
6867,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90.0,90.0,100.9309837,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90.0,90.0,90.0
3715,2.114105188,1.961,-4.0184,-6.2861,5.43846,5.545414,21.258494,90.0,90.0,90.0,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90.0,90.0,90.0
5310,2.210777757,2.097,-3.6278,-4.8758,3.704816,4.680407,22.423865,90.0,90.0,90.0,3.046770888,3.102,-4.6574,-8.7124,3.560343,4.125779,25.6635,90.0,90.0,90.0
3296,2.233621131,2.033,-3.2352,-5.5272,3.895047,6.166192,21.993132,90.0,90.0,90.0,2.496801214,2.698,-4.7198,-7.1359,6.060796,6.060795737,23.37358,90.0,90.0,59.99999857
108,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90.0,90.0,60.00000208,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90.0,90.0,120.0000057
5699,2.650243418,1.231,-2.6282,-5.7116,5.409575,6.348511,21.248845,90.0,90.0,90.0,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90.0,90.0,90.0
4373,2.496801214,2.698,-4.7198,-7.1359,6.060796,6.060795737,23.37358,90.0,90.0,59.99999857,2.117657398,2.63,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90.0,90.0,92.7938274
1779,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90.0,90.0,89.99647714,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0
8419,2.384556157,1.176,-2.796,-5.5378,4.071361,4.071361703,20.0,90.0,90.0,120.0000187,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0
3654,1.938647658,3.768,-3.574,-5.1733,3.520389,3.520388486,23.619353,90.0,90.0,119.9999954,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0
1378,3.227378845,2.09,-5.3055,-9.5108,2.988661,2.988661314,21.93527,90.0,90.0,60.00001454,2.540017268,4.299,-3.4313,-5.3965,3.641271,3.641271087,31.890956,90.0,90.0,120.0000083
6899,2.210777757,1.771,-3.5758,-5.8068,3.603291,3.603291646,21.287882,90.0,90.0,59.99999675,2.68516788,1.195,-5.0471,-7.4831,4.181034,8.699793,19.861582,90.0,90.0,90.0
11333,2.161103034,3.021,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90.0,90.0,120.0000034,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90.0,90.0,90.0
10685,2.580497711,2.143,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90.0,90.0,120.0000044,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0
779,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,1.938647658,3.768,-3.574,-5.1733,3.520389,3.520388486,23.619353,90.0,90.0,119.9999954
7802,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90.0,90.0,90.0,2.238376122,2.038,-3.459,-6.0608,4.080876,5.948440618,23.241441,90.0,90.0,69.93898404
9951,2.958982969,3.052,-4.4898,-8.0557,3.663681,4.099551,25.978651,90.0,90.0,90.0,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0
1245,2.249022243,3.323,-3.7228,-6.0834,3.173754,3.173754356,23.131045,90.0,90.0,119.9999963,3.919501276,1.768,-5.6745,-7.469,3.670817,4.412889,23.822026,90.0,90.0,90.0
9790,2.366052932,2.159,-5.0744,-7.6098,3.890027,6.443039,22.605336,90.0,90.0,90.0,2.255386928,2.772,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90.0,90.0,119.9999936
2076,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,2.114105188,1.961,-4.0184,-6.2861,5.43846,5.545414,21.258494,90.0,90.0,90.0
5635,2.650243418,1.231,-2.6282,-5.7116,5.409575,6.348511,21.248845,90.0,90.0,90.0,2.90102591,3.626,-4.9306,-7.4855,3.817251,3.817251,25.596943,90.0,90.0,90.0
1387,3.227378845,2.09,-5.3055,-9.5108,2.988661,2.988661314,21.93527,90.0,90.0,60.00001454,2.273420117,3.526,-3.296,-5.5381,3.885535,3.885534735,29.62725,90.0,90.0,60.00000626
899,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90.0,90.0,60.00000436
11183,2.325840722,2.697,-3.5923,-6.395,3.796432,3.796431519,24.817544,90.0,90.0,120.0000042,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0
9383,2.908780877,3.357,-4.7152,-8.0556,3.929191,3.929191,25.731456,90.0,90.0,90.0,2.349290662,1.699,-2.6934,-5.8985,6.868421395,6.868421286,22.879151,90.0,90.0,112.1569886
1609,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90.0,90.0,90.0,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0
157,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90.0,90.0,120.0000093,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872
107,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90.0,90.0,60.00000208,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90.0,90.0,120.0000085
7730,1.988757921,3.24,-3.2348,-4.6561,4.159285,4.159283976,27.237638,90.0,90.0,59.9999839,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90.0,90.0,59.99999196
7595,2.40840295,2.244,-4.074,-7.3548,3.646047,3.646047834,22.803043,90.0,90.0,59.9999985,3.071350867,2.308,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90.0,90.0,60.0419876
9765,2.349290662,1.699,-2.6934,-5.8985,6.868421395,6.868421286,22.879151,90.0,90.0,112.1569886,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0
5958,2.540097735,4.295,-3.203,-5.3796,3.642073,3.642073475,31.894417,90.0,90.0,59.99999523,2.77269196,3.812,-4.6628,-6.9529,4.012014,4.012014,26.221992,90.0,90.0,90.0
6803,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90.0,90.0,100.9309837,2.404358252,2.169,-3.1609,-7.2941,3.851835,3.85183615,23.107331,90.0,90.0,119.9999987
26,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90.0,90.0,60.00000208,2.230129228,3.86,-4.6657,-5.8709,4.117986,4.117985577,27.164394,90.0,90.0,59.9999966
10886,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90.0,90.0,120.0000085,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90.0,90.0,59.99998576
3243,1.933350961,3.716,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90.0,90.0,120.0001612,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90.0,90.0,120.0000057
3572,1.938647658,3.768,-3.574,-5.1733,3.520389,3.520388486,23.619353,90.0,90.0,119.9999954,3.097636677,1.463,-4.7591,-8.0725,4.924892,4.924892,21.851947,90.0,90.0,90.0
6806,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90.0,90.0,100.9309837,2.356651834,2.164,-4.3552,-7.2445,6.353159,6.353158729,22.819371,90.0,90.0,120.0004573
3595,1.938647658,3.768,-3.574,-5.1733,3.520389,3.520388486,23.619353,90.0,90.0,119.9999954,2.90102591,3.626,-4.9306,-7.4855,3.817251,3.817251,25.596943,90.0,90.0,90.0
9829,2.366052932,2.159,-5.0744,-7.6098,3.890027,6.443039,22.605336,90.0,90.0,90.0,2.25494064,2.588,-2.1967,-5.5721,3.992729,3.992729,23.396832,90.0,90.0,90.0
7676,1.988757921,3.24,-3.2348,-4.6561,4.159285,4.159283976,27.237638,90.0,90.0,59.9999839,2.225222601,3.798,-4.4736,-5.9164,4.265416,4.265416835,27.069458,90.0,90.0,59.99999096
9530,3.046770888,3.102,-4.6574,-8.7124,3.560343,4.125779,25.6635,90.0,90.0,90.0,2.117657398,2.63,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90.0,90.0,92.7938274
5074,2.178027318,3.838,-4.1632,-5.1666,4.036619,4.036618731,27.303248,90.0,90.0,59.9999896,2.308254936,3.465,-5.0144,-6.4708,4.151019,4.151020198,27.040325,90.0,90.0,60.00000158
8465,2.90102591,3.626,-4.9306,-7.4855,3.817251,3.817251,25.596943,90.0,90.0,90.0,2.349290662,1.699,-2.6934,-5.8985,6.868421395,6.868421286,22.879151,90.0,90.0,112.1569886
6870,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90.0,90.0,100.9309837,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90.0,90.0,60.00001572
10982,2.276049764,2.42,-4.4662,-6.0393,3.852288,6.821241,23.212728,90.0,90.0,90.0,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90.0,90.0,90.0
4529,2.809461623,2.262,-2.5429,-5.637,3.518197,6.688125755,23.757028,89.78576118,90.0,90.0,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0
4484,2.809461623,2.262,-2.5429,-5.637,3.518197,6.688125755,23.757028,89.78576118,90.0,90.0,3.046770888,3.102,-4.6574,-8.7124,3.560343,4.125779,25.6635,90.0,90.0,90.0
10890,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90.0,90.0,120.0000085,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90.0,90.0,60.00000436
4864,2.848545305,1.873,-5.5614,-7.5309,3.884086,7.280273,22.803907,90.0,90.0,90.0,2.344125054,2.198,-4.0744,-5.8081,5.062996,8.046545,22.718205,90.0,90.0,90.0
4133,2.812333403,2.284,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90.0,90.0,119.9999881,2.245673035,2.161,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90.0,90.0,91.07484666
8870,2.356651834,2.164,-4.3552,-7.2445,6.353159,6.353158729,22.819371,90.0,90.0,120.0004573,3.071350867,2.308,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90.0,90.0,60.0419876
11609,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90.0,90.0,119.9999962,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128
2104,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,2.210777757,1.771,-3.5758,-5.8068,3.603291,3.603291646,21.287882,90.0,90.0,59.99999675
458,2.24905965,3.384,-4.1206,-6.3517,3.162088,3.162087535,23.12983,90.0,90.0,120.0000049,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128
7353,2.322136442,2.62,-5.1507,-6.59,3.851815,3.851815061,23.192878,90.0,90.0,119.9999909,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90.0,90.0,90.0
3555,1.938647658,3.768,-3.574,-5.1733,3.520389,3.520388486,23.619353,90.0,90.0,119.9999954,2.496801214,2.698,-4.7198,-7.1359,6.060796,6.060795737,23.37358,90.0,90.0,59.99999857
6796,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90.0,90.0,100.9309837,2.400343043,1.792,-4.6723,-6.3575,4.908693,7.754917,23.08857,90.0,90.0,90.0
1481,3.227378845,2.09,-5.3055,-9.5108,2.988661,2.988661314,21.93527,90.0,90.0,60.00001454,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90.0,90.0,59.99998576
7760,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90.0,90.0,90.0,2.119205791,3.886,-4.3906,-5.8357,4.390405,4.390405888,27.568998,90.0,90.0,59.99999916
4837,2.848545305,1.873,-5.5614,-7.5309,3.884086,7.280273,22.803907,90.0,90.0,90.0,2.396897082,2.064,-3.6744,-6.7672,6.412737005,6.412735932,22.782597,90.0,90.0,119.9971717
181,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90.0,90.0,120.0000093,2.812333403,2.284,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90.0,90.0,119.9999881
9139,2.606551592,2.076,-4.0907,-8.1432,6.801092,6.80057897,23.172576,90.0,90.0,59.99736896,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90.0,90.0,100.6847267
7838,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90.0,90.0,90.0,2.957806259,1.44,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90.0,90.0,112.6376277
11304,2.411436747,3.487,-4.5957,-6.5819,3.58914,5.104483,25.891587,90.0,90.0,90.0,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128
6529,3.919501276,1.768,-5.6745,-7.469,3.670817,4.412889,23.822026,90.0,90.0,90.0,2.344125054,2.198,-4.0744,-5.8081,5.062996,8.046545,22.718205,90.0,90.0,90.0
1372,3.227378845,2.09,-5.3055,-9.5108,2.988661,2.988661314,21.93527,90.0,90.0,60.00001454,2.809461623,2.262,-2.5429,-5.637,3.518197,6.688125755,23.757028,89.78576118,90.0,90.0
47,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90.0,90.0,60.00000208,3.097636677,1.463,-4.7591,-8.0725,4.924892,4.924892,21.851947,90.0,90.0,90.0
5464,2.185013386,2.589,-3.2846,-6.4109,4.350368,4.350368,23.624085,90.0,90.0,90.0,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0
11104,2.174099874,2.701,-3.2073,-6.4739,4.126205,4.126204446,23.320309,90.0,90.0,119.9999964,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0
9871,2.255386928,2.772,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90.0,90.0,119.9999936,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90.0,90.0,119.9967519
4071,2.812333403,2.284,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90.0,90.0,119.9999881,2.268670427,3.939,-3.2131,-5.4725,3.878769,3.878769692,32.800694,90.0,90.0,120.0000026
4308,2.567331215,1.773,-3.1859,-6.6258,4.051328,4.051328,23.024464,90.0,90.0,90.0,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128
2161,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,2.11217965,2.576,-3.5736,-6.4057,4.254018,4.254017432,23.515878,90.0,90.0,120.0000044
1005,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.245673035,2.161,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90.0,90.0,91.07484666
11438,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128
9560,3.046770888,3.102,-4.6574,-8.7124,3.560343,4.125779,25.6635,90.0,90.0,90.0,2.72879738,0.896,-1.2443,-4.7392,3.725493,4.601743,24.611258,90.0,90.0,90.0
1047,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90.0,90.0,60.00000436
2662,2.200524318,2.695,-4.4168,-7.0429,3.557728,3.557726783,22.662507,90.0,90.0,119.9999927,1.988757921,3.24,-3.2348,-4.6561,4.159285,4.159283976,27.237638,90.0,90.0,59.9999839
9372,2.225222601,3.798,-4.4736,-5.9164,4.265416,4.265416835,27.069458,90.0,90.0,59.99999096,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90.0,90.0,90.0
277,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90.0,90.0,120.0000093,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0
8929,2.356651834,2.164,-4.3552,-7.2445,6.353159,6.353158729,22.819371,90.0,90.0,120.0004573,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0
3161,1.933350961,3.716,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90.0,90.0,120.0001612,2.230129228,3.86,-4.6657,-5.8709,4.117986,4.117985577,27.164394,90.0,90.0,59.9999966
1339,2.249022243,3.323,-3.7228,-6.0834,3.173754,3.173754356,23.131045,90.0,90.0,119.9999963,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0
9659,2.485779505,2.094,-4.5442,-7.5648,6.359725,6.359709672,22.871559,90.0,90.0,120.0000655,2.255386928,2.772,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90.0,90.0,119.9999936
2181,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,3.083944728,2.79,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90.0,90.0,98.56789069
5965,2.540097735,4.295,-3.203,-5.3796,3.642073,3.642073475,31.894417,90.0,90.0,59.99999523,2.90102591,3.626,-4.9306,-7.4855,3.817251,3.817251,25.596943,90.0,90.0,90.0
8313,2.68516788,1.195,-5.0471,-7.4831,4.181034,8.699793,19.861582,90.0,90.0,90.0,2.245673035,2.161,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90.0,90.0,91.07484666
4833,2.848545305,1.873,-5.5614,-7.5309,3.884086,7.280273,22.803907,90.0,90.0,90.0,2.183128935,3.721,-4.4877,-5.8598,4.304155,4.304156487,27.387606,90.0,90.0,60.00000374
9882,2.255386928,2.772,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90.0,90.0,119.9999936,2.411436747,3.487,-4.5957,-6.5819,3.58914,5.104483,25.891587,90.0,90.0,90.0
6127,2.508125012,3.868,-3.1115,-5.6509,3.657106,3.65710676,28.962192,90.0,90.0,59.99998878,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0
8187,2.297216264,2.155,-4.0989,-5.854,5.128019,8.228238,22.97503,90.0,90.0,90.0,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90.0,90.0,90.0
4067,2.812333403,2.284,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90.0,90.0,119.9999881,2.178027318,3.838,-4.1632,-5.1666,4.036619,4.036618731,27.303248,90.0,90.0,59.9999896
4134,2.812333403,2.284,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90.0,90.0,119.9999881,2.580497711,2.143,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90.0,90.0,120.0000044
11345,3.109882927,2.936,-4.1617,-8.1083,3.725314,3.725314,25.063772,90.0,90.0,90.0,2.72879738,0.896,-1.2443,-4.7392,3.725493,4.601743,24.611258,90.0,90.0,90.0
6180,2.273420117,3.526,-3.296,-5.5381,3.885535,3.885534735,29.62725,90.0,90.0,60.00000626,2.90102591,3.626,-4.9306,-7.4855,3.817251,3.817251,25.596943,90.0,90.0,90.0
998,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.117657398,2.63,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90.0,90.0,92.7938274
11843,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90.0,90.0,60.00001572,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128
11229,2.514443922,2.391,-3.59,-7.0197,4.273197,4.273196614,23.435848,90.0,90.0,119.9999952,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0
2117,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,2.297216264,2.155,-4.0989,-5.854,5.128019,8.228238,22.97503,90.0,90.0,90.0
3217,1.933350961,3.716,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90.0,90.0,120.0001612,2.908780877,3.357,-4.7152,-8.0556,3.929191,3.929191,25.731456,90.0,90.0,90.0
1209,2.249022243,3.323,-3.7228,-6.0834,3.173754,3.173754356,23.131045,90.0,90.0,119.9999963,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0
7177,3.057361059,0.95,-2.7082,-6.8287,5.252387,5.25238712,20.973331,90.0,90.0,60.00000706,2.814449185,1.002,-1.1053,-3.6189,3.511792,5.08079,21.896555,90.0,90.0,90.0
7685,1.988757921,3.24,-3.2348,-4.6561,4.159285,4.159283976,27.237638,90.0,90.0,59.9999839,2.958982969,3.052,-4.4898,-8.0557,3.663681,4.099551,25.978651,90.0,90.0,90.0
4123,2.812333403,2.284,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90.0,90.0,119.9999881,3.071350867,2.308,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90.0,90.0,60.0419876
3604,1.938647658,3.768,-3.574,-5.1733,3.520389,3.520388486,23.619353,90.0,90.0,119.9999954,2.308254936,3.465,-5.0144,-6.4708,4.151019,4.151020198,27.040325,90.0,90.0,60.00000158
6788,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90.0,90.0,100.9309837,2.322136442,2.62,-5.1507,-6.59,3.851815,3.851815061,23.192878,90.0,90.0,119.9999909
5308,2.210777757,2.097,-3.6278,-4.8758,3.704816,4.680407,22.423865,90.0,90.0,90.0,2.908780877,3.357,-4.7152,-8.0556,3.929191,3.929191,25.731456,90.0,90.0,90.0
11701,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90.0,90.0,59.99999047,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0
3156,2.355701565,1.579,-4.1116,-7.2963,5.983973,5.983973,22.481056,90.0,90.0,90.0,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128
7832,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90.0,90.0,90.0,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90.0,90.0,119.9979565
1752,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90.0,90.0,89.99647714,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0
4033,2.564861932,2.169,-6.8279,-7.4793,3.604282,5.525302993,22.496499,90.0,90.0,70.96405323,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90.0,90.0,119.9999962
9819,2.366052932,2.159,-5.0744,-7.6098,3.890027,6.443039,22.605336,90.0,90.0,90.0,2.161103034,3.021,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90.0,90.0,120.0000034
